Year,Country of origin,Country of origin (ISO),Continent of Origin,Least Developed Countries (LDC) - O,Land Locked Developing Countries (LLDC) - O,Small Island Developing States (SIDS) - O,Economic Growth (from prior year) - O,Population - O,GPD LCU (Trillions) - O,% <$1.90 a day - O,% of Famine - O,Maternal Mortality (Deaths) - O,Maternal Mortality per 100k - O ,Suicide Mortality per 100k - O,Life Expectancy (Year) - O ,% Male (Pop) - O ,% Rural Population - O,Death Rate (Crude) per 1k - O ,Birth Rate (Crude) Per 1k- O,Natural Increase (Crude) per 1k - O,% Crop Production to '14-16 - O,Gov Education Budget (% of) - O,Country of asylum,Country of asylum (ISO),Continent of asylum,Least Developed Countries (LDC) - A,Land Locked Developing Countries (LLDC) - A,Small Island Developing States (SIDS) - A,Economic Growth (from prior year) - A,Population - A,GPD LCU (Trillions) - A,% <$1.90 a day - A,% of Famine - A,Maternal Mortality (Deaths) - A,Maternal Mortality per 100k - A,Suicide Mortality per 100k - A,Life Expectancy (Year) - A,% Male (Pop) - A,% Rural Population - A,Death Rate (Crude) per 1k - A,Birth Rate (Crude) Per 1k - A,Natural Increase (Crude) per 1k - A,% Crop Production to '14-16 - A,Gov Education Budget (% of) - A,Continent Move,LDC to LDC,LDC to MDC,MDC to LDC,MDC to MDC,To LDC,To MDC,Economic Growth difference,Population - Difference,GDP LCU (T) Difference,% <$1.90 a day - Difference,% of Famine - Difference,Maternal Mortality (Deaths) - Difference,Maternal Mortality per 100k - Difference,Suicide Mortality per 100k - Difference,Life Expectancy (Year) - Difference,% Male (Pop) - Difference,% Rural Population - Difference,Death Rate (Crude) per 1k - Difference,Birth Rate (Crude) Per 1k - Difference,Natural Increase (Crude) per 1k - Difference,% Crop Production to '14-16 - Difference,Gov Education Budget (% of) - Difference,Distance (KM),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Venezuelans displaced abroad,Stateless persons,hst,Others of concern,Total decisions,Decisions Per 100k,Decisions % - O
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Denmark,DNK,Europe,0,0,0,0.02,5547683,1.91,0,0.03,3,5,11.8,79.1,0.5,0.13,0.1,11.4,11.3,0.89,0.15,Europe to Europe,0,0,0,1,0,1,0,1.33,0.04,0.02,0.02,6,2.4,1.05,0.93,0.98,2.1,1.52,0.89,0.89,0.98,-0.04,"1,637",0,5,0,,0,0,0,5,0.07,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Finland,FIN,Europe,0,0,0,0.03,5363352,0.21,0,0.03,3,4,18.6,79.87,0.49,0.16,0.1,11.4,11.31,0.9,0.12,Europe to Europe,0,0,0,1,0,1,-0.02,1.38,0.4,0.02,0.02,6,3,0.67,0.92,0.99,1.71,1.57,0.89,0.89,0.97,-0.01,"1,946",5,0,0,,0,0,0,5,0.07,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,France,FRA,Europe,0,0,0,0.02,65027505,2.09,0,0.03,74,9,18.2,81.66,0.48,0.22,0.09,12.9,12.82,0.97,0,Europe to Europe,0,0,0,1,0,1,0,0.11,0.04,0.02,0.02,-65,1.33,0.68,0.9,1.01,1.28,1.75,0.79,0.78,0.91,0.11,"1,758",84,0,0,,0,0,0,84,1.14,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,0,0,0,0.02,62766365,1.75,0,0.03,78,10,7.8,80.4,0.49,0.19,0.09,12.9,12.81,0.95,0.13,Europe to Europe,0,0,0,1,0,1,-0.01,0.12,0.05,0.02,0.02,-69,1.2,1.59,0.91,0.99,1.48,1.67,0.79,0.78,0.92,-0.02,"2,015",11,0,0,,0,0,0,11,0.15,0
2010,Czechia,CZE,Europe,0,0,0,0.02,10474410,4.25,0,0.03,5,4,15,77.42,0.49,0.27,0.1,11.2,11.1,0.81,0.09,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,0,0,0,0.02,62766365,1.75,0,0.03,78,10,7.8,80.4,0.49,0.19,0.09,12.9,12.81,0.95,0.13,Europe to Europe,0,0,0,1,0,1,0,0.17,2.44,0,0,-73,0.4,1.92,0.96,1,1.43,1.15,0.87,0.87,0.85,-0.04,"2,015",100,0,0,,0,0,0,100,0.95,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Germany,DEU,Europe,0,0,0,0.04,81776930,2.78,0,0.03,38,6,13.2,79.99,0.49,0.23,0.11,8.3,8.2,0.92,0.1,Europe to Europe,0,0,0,1,0,1,-0.03,0.09,0.03,0.02,0.02,-29,2,0.94,0.92,0.99,1.2,1.42,1.23,1.23,0.96,0.01,"1,319",192,11,0,,0,0,0,203,2.74,0
2010,Czechia,CZE,Europe,0,0,0,0.02,10474410,4.25,0,0.03,5,4,15,77.42,0.49,0.27,0.1,11.2,11.1,0.81,0.09,Germany,DEU,Europe,0,0,0,0.04,81776930,2.78,0,0.03,38,6,13.2,79.99,0.49,0.23,0.11,8.3,8.2,0.92,0.1,Europe to Europe,0,0,0,1,0,1,-0.02,0.13,1.53,0,0,-33,0.67,1.14,0.97,1,1.16,0.97,1.35,1.35,0.88,-0.01,"1,319",169,5,0,,0,0,0,174,1.66,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Hungary,HUN,Europe,0,0,0,0.01,10000023,31.6,0,0.03,12,13,25.5,74.21,0.47,0.31,0.13,9,8.87,0.75,0.1,Europe to Europe,0,0,0,1,0,1,0,0.74,0,0.02,0.02,-3,0.92,0.49,0.99,1.03,0.89,1.15,1.13,1.13,1.17,0.01,631,0,5,0,,0,0,0,5,0.07,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Ireland,IRL,Europe,0,0,0,0.02,4560155,0.19,0.01,0.03,4,6,11.9,80.74,0.5,0.38,0.06,16.5,16.44,0.85,0.09,Europe to Europe,0,0,0,1,0,1,0,1.62,0.44,0.02,0.02,5,2,1.04,0.91,0.98,0.72,2.44,0.62,0.61,1.04,0.02,"2,474",44,0,0,,0,0,0,44,0.59,0
2010,Czechia,CZE,Europe,0,0,0,0.02,10474410,4.25,0,0.03,5,4,15,77.42,0.49,0.27,0.1,11.2,11.1,0.81,0.09,Ireland,IRL,Europe,0,0,0,0.02,4560155,0.19,0.01,0.03,4,6,11.9,80.74,0.5,0.38,0.06,16.5,16.44,0.85,0.09,Europe to Europe,0,0,0,1,0,1,0.01,2.3,22.53,-0.01,0,1,0.67,1.26,0.96,0.99,0.7,1.67,0.68,0.68,0.96,0,"2,474",120,0,0,,0,0,0,120,1.15,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Netherlands,NLD,Europe,0,0,0,0.01,16615394,0.66,0,0.03,13,7,9.8,80.7,0.5,0.13,0.08,11.1,11.02,0.97,0.12,Europe to Europe,0,0,0,1,0,1,0,0.45,0.13,0.02,0.02,-4,1.71,1.27,0.91,0.98,2.15,1.82,0.92,0.91,0.9,-0.01,"1,745",5,0,0,,0,0,0,5,0.07,0
2010,Czechia,CZE,Europe,0,0,0,0.02,10474410,4.25,0,0.03,5,4,15,77.42,0.49,0.27,0.1,11.2,11.1,0.81,0.09,Netherlands,NLD,Europe,0,0,0,0.01,16615394,0.66,0,0.03,13,7,9.8,80.7,0.5,0.13,0.08,11.1,11.02,0.97,0.12,Europe to Europe,0,0,0,1,0,1,0.01,0.63,6.4,0,0,-8,0.57,1.53,0.96,0.99,2.08,1.24,1.01,1.01,0.83,-0.02,"1,745",11,0,0,,0,0,0,11,0.11,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Norway,NOR,Europe,0,0,0,0.01,4889252,2.86,0,0.03,2,4,12.4,81,0.5,0.21,0.09,12.6,12.52,0.92,0.15,Europe to Europe,0,0,0,1,0,1,0.01,1.51,0.03,0.02,0.02,7,3,1,0.91,0.97,1.33,1.75,0.81,0.8,0.95,-0.04,"2,096",12,0,0,,0,0,0,12,0.16,0
2010,Czechia,CZE,Europe,0,0,0,0.02,10474410,4.25,0,0.03,5,4,15,77.42,0.49,0.27,0.1,11.2,11.1,0.81,0.09,Norway,NOR,Europe,0,0,0,0.01,4889252,2.86,0,0.03,2,4,12.4,81,0.5,0.21,0.09,12.6,12.52,0.92,0.15,Europe to Europe,0,0,0,1,0,1,0.02,2.14,1.49,0,0,3,1,1.21,0.96,0.98,1.28,1.2,0.89,0.89,0.88,-0.06,"2,096",0,5,0,,0,0,0,5,0.05,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,New Zealand,NZL,Oceania,0,0,0,0.02,4350700,0.22,0,0.03,7,11,12.6,80.7,0.49,0.14,0.07,14.68,14.61,0.9,0.16,Europe to Oceania,0,0,0,1,0,1,0,1.7,0.38,0.02,0.02,2,1.09,0.98,0.91,0.99,2,2.28,0.69,0.69,0.98,-0.05,"17,662",7,0,0,,0,0,0,7,0.09,0
2010,Czechia,CZE,Europe,0,0,0,0.02,10474410,4.25,0,0.03,5,4,15,77.42,0.49,0.27,0.1,11.2,11.1,0.81,0.09,New Zealand,NZL,Oceania,0,0,0,0.02,4350700,0.22,0,0.03,7,11,12.6,80.7,0.49,0.14,0.07,14.68,14.61,0.9,0.16,Europe to Oceania,0,0,0,1,0,1,0.01,2.41,19.26,0,0,-2,0.36,1.19,0.96,1,1.93,1.56,0.76,0.76,0.9,-0.06,"17,662",66,14,0,,0,0,0,80,0.76,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Peru,PER,Americas,0,0,0,0.08,29027680,0.38,0.06,0.09,620,104,3.5,74.41,0.5,0.24,0.05,20.62,20.57,0.86,0.14,Europe to Americas,0,0,0,1,0,1,-0.07,0.25,0.22,-0.04,-0.05,-611,0.12,3.54,0.99,0.98,1.18,2.81,0.49,0.49,1.01,-0.02,"11,754",5,0,0,,0,0,0,5,0.07,0
2010,Czechia,CZE,Europe,0,0,0,0.02,10474410,4.25,0,0.03,5,4,15,77.42,0.49,0.27,0.1,11.2,11.1,0.81,0.09,Peru,PER,Americas,0,0,0,0.08,29027680,0.38,0.06,0.09,620,104,3.5,74.41,0.5,0.24,0.05,20.62,20.57,0.86,0.14,Europe to Americas,0,0,0,1,0,1,-0.06,0.36,11.13,-0.06,-0.06,-615,0.04,4.29,1.04,0.98,1.13,1.92,0.54,0.54,0.94,-0.04,"11,754",5,0,0,,0,0,0,5,0.05,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Sweden,SWE,Europe,0,0,0,0.06,9378126,3.83,0.01,0.03,5,4,14.7,81.45,0.5,0.15,0.1,12.3,12.2,0.79,0.13,Europe to Europe,0,0,0,1,0,1,-0.04,0.79,0.02,0.02,0.02,4,3,0.84,0.9,0.98,1.85,1.55,0.83,0.82,1.1,-0.02,"1,884",29,7,0,,0,0,0,36,0.49,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,Switzerland,CHE,Europe,0,0,0,0.03,7824909,0.62,0,0.03,5,6,14.5,82.25,0.49,0.26,0.08,10.3,10.22,0.96,0.15,Europe to Europe,0,0,0,1,0,1,-0.02,0.95,0.14,0.02,0.02,4,2,0.86,0.89,0.99,1.05,1.86,0.99,0.98,0.92,-0.04,"1,336",12,7,0,,0,0,0,19,0.26,0
2010,Czechia,CZE,Europe,0,0,0,0.02,10474410,4.25,0,0.03,5,4,15,77.42,0.49,0.27,0.1,11.2,11.1,0.81,0.09,Switzerland,CHE,Europe,0,0,0,0.03,7824909,0.62,0,0.03,5,6,14.5,82.25,0.49,0.26,0.08,10.3,10.22,0.96,0.15,Europe to Europe,0,0,0,1,0,1,-0.01,1.34,6.88,0,0,0,0.67,1.03,0.94,1,1.01,1.28,1.09,1.09,0.85,-0.06,"1,336",11,0,0,,0,0,0,11,0.11,0
2010,Bulgaria,BGR,Europe,0,0,0,0.02,7395599,0.08,0.02,0.04,9,12,12.4,73.51,0.49,0.28,0.15,10.2,10.05,0.88,0.11,United States of America,USA,Americas,0,0,0,0.03,309327143,16.38,0.01,0.03,600,15,13.1,78.54,0.49,0.19,0.08,13,12.92,0.89,0,Europe to Americas,0,0,0,1,0,1,-0.01,0.02,0.01,0.01,0.02,-591,0.8,0.95,0.94,0.99,1.44,1.86,0.78,0.78,0.98,0.11,"4,464",961,6,0,,0,0,0,967,13.08,0
2010,Czechia,CZE,Europe,0,0,0,0.02,10474410,4.25,0,0.03,5,4,15,77.42,0.49,0.27,0.1,11.2,11.1,0.81,0.09,United States of America,USA,Americas,0,0,0,0.03,309327143,16.38,0.01,0.03,600,15,13.1,78.54,0.49,0.19,0.08,13,12.92,0.89,0,Europe to Americas,0,0,0,1,0,1,0,0.03,0.26,-0.01,0,-595,0.27,1.15,0.99,0.99,1.39,1.28,0.86,0.86,0.91,0.09,"4,464",43,0,0,,0,0,0,43,0.41,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Austria,AUT,Europe,0,0,0,0.03,8391643,0.34,0,0.03,4,5,16.5,80.98,0.49,0.43,0.09,9.3,9.21,1.12,0.11,Europe to Europe,0,0,0,1,0,1,-0.01,0.88,0.25,0.02,0.02,4,2.4,0.67,0.92,1,0.64,1.62,1.03,1.03,0.79,0,818,6,5,0,,0,0,0,11,0.15,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Belgium,BEL,Europe,0,0,0,0.02,11038264,0.4,0,0.03,8,6,21.1,80.59,0.49,0.02,0.09,11.7,11.61,1.02,0.12,Europe to Europe,0,0,0,1,0,1,0,0.67,0.22,0.02,0.02,0,2,0.52,0.92,0.99,11.89,1.56,0.82,0.81,0.86,-0.01,"1,698",22,7,0,,0,0,0,29,0.39,0
2011,Czechia,CZE,Europe,0,0,0,0.02,10496088,4.33,0,0.03,5,4,16.1,77.87,0.49,0.27,0.1,10.4,10.3,0.94,0.1,Belgium,BEL,Europe,0,0,0,0.02,11038264,0.4,0,0.03,8,6,21.1,80.59,0.49,0.02,0.09,11.7,11.61,1.02,0.12,Europe to Europe,0,0,0,1,0,1,0,0.95,10.89,0,0,-3,0.67,0.76,0.97,1,11.65,1.09,0.89,0.89,0.93,-0.02,"1,698",11,0,0,,0,0,0,11,0.1,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Canada,CAN,Americas,0,0,0,0.03,34339328,1.85,0,0.03,43,11,11.3,81.45,0.5,0.19,0.07,11,10.93,0.81,0.12,Europe to Americas,0,0,0,1,0,1,-0.01,0.21,0.05,0.02,0.02,-35,1.09,0.97,0.91,0.98,1.45,2.07,0.87,0.86,1.08,-0.01,"7,371",1011,69,0,,0,0,0,1080,14.7,0
2011,Czechia,CZE,Europe,0,0,0,0.02,10496088,4.33,0,0.03,5,4,16.1,77.87,0.49,0.27,0.1,10.4,10.3,0.94,0.1,Canada,CAN,Americas,0,0,0,0.03,34339328,1.85,0,0.03,43,11,11.3,81.45,0.5,0.19,0.07,11,10.93,0.81,0.12,Europe to Americas,0,0,0,1,0,1,-0.01,0.31,2.34,0,0,-38,0.36,1.42,0.96,0.99,1.42,1.44,0.95,0.94,1.16,-0.02,"7,371",237,651,0,,0,0,0,888,8.46,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Costa Rica,CRI,Americas,0,0,0,0.04,4633086,27.43,0.02,0.04,22,30,6.9,78.92,0.5,0.27,0.05,15.55,15.51,0.89,0.23,Europe to Americas,0,0,0,1,0,1,-0.02,1.59,0,0.01,0.01,-14,0.4,1.59,0.94,0.97,1.01,3.2,0.62,0.61,0.99,-0.12,"10,643",13,0,0,,0,0,0,13,0.18,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Czechia,CZE,Europe,0,0,0,0.02,10496088,4.33,0,0.03,5,4,16.1,77.87,0.49,0.27,0.1,10.4,10.3,0.94,0.1,Europe to Europe,0,0,0,1,0,1,0,0.7,0.02,0.02,0.02,3,3,0.68,0.95,0.99,1.02,1.44,0.92,0.92,0.93,0.01,"1,065",25,0,0,,0,0,0,25,0.34,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Finland,FIN,Europe,0,0,0,0.03,5388272,0.22,0,0.03,2,4,17.9,80.47,0.49,0.16,0.09,11.1,11.01,1.02,0.12,Europe to Europe,0,0,0,1,0,1,0,1.36,0.4,0.02,0.02,6,3,0.61,0.92,0.99,1.74,1.56,0.86,0.86,0.86,-0.01,"1,946",0,10,0,,0,0,0,10,0.14,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,France,FRA,Europe,0,0,0,0.02,65342789,2.13,0,0.03,73,9,18,82.11,0.48,0.21,0.08,12.7,12.62,0.99,0,Europe to Europe,0,0,0,1,0,1,0,0.11,0.04,0.02,0.02,-65,1.33,0.61,0.9,1.01,1.28,1.75,0.76,0.75,0.89,0.11,"1,758",82,0,0,,0,0,0,82,1.12,0
2011,Czechia,CZE,Europe,0,0,0,0.02,10496088,4.33,0,0.03,5,4,16.1,77.87,0.49,0.27,0.1,10.4,10.3,0.94,0.1,France,FRA,Europe,0,0,0,0.02,65342789,2.13,0,0.03,73,9,18,82.11,0.48,0.21,0.08,12.7,12.62,0.99,0,Europe to Europe,0,0,0,1,0,1,0,0.16,2.03,0,0,-68,0.44,0.89,0.95,1.01,1.25,1.21,0.82,0.82,0.96,0.1,"1,758",28,0,0,,0,0,0,28,0.27,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,0,0,0,0.01,63258810,1.77,0,0.03,74,9,8.3,80.95,0.49,0.18,0.09,12.8,12.71,0.99,0.12,Europe to Europe,0,0,0,1,0,1,0.01,0.12,0.05,0.02,0.02,-66,1.33,1.33,0.92,0.99,1.48,1.69,0.75,0.74,0.88,-0.01,"2,015",11,5,0,,0,0,0,16,0.22,0
2011,Czechia,CZE,Europe,0,0,0,0.02,10496088,4.33,0,0.03,5,4,16.1,77.87,0.49,0.27,0.1,10.4,10.3,0.94,0.1,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,0,0,0,0.01,63258810,1.77,0,0.03,74,9,8.3,80.95,0.49,0.18,0.09,12.8,12.71,0.99,0.12,Europe to Europe,0,0,0,1,0,1,0,0.17,2.44,0,0,-69,0.44,1.94,0.96,1,1.45,1.17,0.81,0.81,0.95,-0.03,"2,015",95,0,0,,0,0,0,95,0.91,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Germany,DEU,Europe,0,0,0,0.04,80274983,2.89,0,0.03,38,6,13.2,80.44,0.49,0.23,0.11,8.3,8.19,0.91,0.11,Europe to Europe,0,0,0,1,0,1,-0.02,0.09,0.03,0.02,0.02,-30,2,0.83,0.92,0.99,1.2,1.39,1.16,1.15,0.97,0,"1,319",167,35,0,,0,0,0,202,2.75,0
2011,Czechia,CZE,Europe,0,0,0,0.02,10496088,4.33,0,0.03,5,4,16.1,77.87,0.49,0.27,0.1,10.4,10.3,0.94,0.1,Germany,DEU,Europe,0,0,0,0.04,80274983,2.89,0,0.03,38,6,13.2,80.44,0.49,0.23,0.11,8.3,8.19,0.91,0.11,Europe to Europe,0,0,0,1,0,1,-0.02,0.13,1.5,0,0,-33,0.67,1.22,0.97,1,1.17,0.96,1.25,1.26,1.04,-0.01,"1,319",167,0,0,,0,0,0,167,1.59,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Ireland,IRL,Europe,0,0,0,0.01,4580084,0.19,0.01,0.03,5,7,12.5,80.75,0.5,0.38,0.06,16.2,16.14,0.97,0.12,Europe to Europe,0,0,0,1,0,1,0.01,1.6,0.45,0.02,0.02,3,1.71,0.88,0.92,0.98,0.72,2.37,0.59,0.59,0.91,-0.01,"2,474",23,0,0,,0,0,0,23,0.31,0
2011,Czechia,CZE,Europe,0,0,0,0.02,10496088,4.33,0,0.03,5,4,16.1,77.87,0.49,0.27,0.1,10.4,10.3,0.94,0.1,Ireland,IRL,Europe,0,0,0,0.01,4580084,0.19,0.01,0.03,5,7,12.5,80.75,0.5,0.38,0.06,16.2,16.14,0.97,0.12,Europe to Europe,0,0,0,1,0,1,0.01,2.29,22.68,-0.01,0,0,0.57,1.29,0.96,0.99,0.7,1.65,0.64,0.64,0.97,-0.03,"2,474",94,0,0,,0,0,0,94,0.9,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Netherlands,NLD,Europe,0,0,0,0.02,16693074,0.68,0,0.03,13,7,10.1,81.2,0.5,0.12,0.08,10.8,10.72,1.03,0.12,Europe to Europe,0,0,0,1,0,1,0.01,0.44,0.13,0.02,0.02,-5,1.71,1.09,0.91,0.98,2.26,1.81,0.89,0.88,0.85,-0.01,"1,745",5,0,0,,0,0,0,5,0.07,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Norway,NOR,Europe,0,0,0,0.01,4953088,2.88,0,0.03,2,4,13.3,81.3,0.5,0.21,0.08,12.2,12.12,0.8,0.15,Europe to Europe,0,0,0,1,0,1,0.01,1.48,0.03,0.02,0.02,6,3,0.83,0.91,0.97,1.33,1.75,0.79,0.78,1.1,-0.04,"2,096",11,5,0,,0,0,0,16,0.22,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,New Zealand,NZL,Oceania,0,0,0,0.02,4384000,0.23,0,0.03,6,10,11.4,80.9,0.49,0.14,0.07,14,13.93,0.92,0.16,Europe to Oceania,0,0,0,1,0,1,0,1.68,0.38,0.02,0.02,2,1.2,0.96,0.92,0.99,1.97,2.14,0.69,0.68,0.96,-0.05,"17,662",7,0,0,,0,0,0,7,0.1,0
2011,Czechia,CZE,Europe,0,0,0,0.02,10496088,4.33,0,0.03,5,4,16.1,77.87,0.49,0.27,0.1,10.4,10.3,0.94,0.1,New Zealand,NZL,Oceania,0,0,0,0.02,4384000,0.23,0,0.03,6,10,11.4,80.9,0.49,0.14,0.07,14,13.93,0.92,0.16,Europe to Oceania,0,0,0,1,0,1,0,2.39,19.17,0,0,-1,0.4,1.41,0.96,1,1.93,1.49,0.74,0.74,1.03,-0.06,"17,662",72,5,0,,0,0,0,77,0.73,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Peru,PER,Americas,0,0,0,0.06,29264314,0.41,0.05,0.08,600,102,3.3,74.7,0.5,0.23,0.05,20.11,20.06,0.88,0.14,Europe to Americas,0,0,0,1,0,1,-0.04,0.25,0.21,-0.03,-0.03,-592,0.12,3.33,0.99,0.98,1.17,2.77,0.48,0.47,1,-0.02,"11,754",5,0,0,,0,0,0,5,0.07,0
2011,Czechia,CZE,Europe,0,0,0,0.02,10496088,4.33,0,0.03,5,4,16.1,77.87,0.49,0.27,0.1,10.4,10.3,0.94,0.1,Peru,PER,Americas,0,0,0,0.06,29264314,0.41,0.05,0.08,600,102,3.3,74.7,0.5,0.23,0.05,20.11,20.06,0.88,0.14,Europe to Americas,0,0,0,1,0,1,-0.05,0.36,10.65,-0.05,-0.05,-595,0.04,4.88,1.04,0.99,1.15,1.92,0.52,0.51,1.07,-0.04,"11,754",5,0,0,,0,0,0,5,0.05,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,South Africa,ZAF,Africa,0,0,0,0.03,52003759,4.1,0,0.04,1900,161,22.4,58.9,0.49,0.37,0.11,23.1,22.98,0.95,0.19,Europe to Africa,0,0,0,1,0,1,-0.01,0.14,0.02,0.02,0.01,-1892,0.07,0.49,1.26,0.99,0.73,1.28,0.42,0.41,0.93,-0.08,"7,627",0,5,0,,0,0,0,5,0.07,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Sweden,SWE,Europe,0,0,0,0.03,9449213,3.95,0.01,0.03,5,5,14.2,81.8,0.5,0.15,0.1,11.8,11.71,0.85,0.13,Europe to Europe,0,0,0,1,0,1,-0.01,0.78,0.02,0.02,0.02,3,2.4,0.77,0.91,0.98,1.86,1.55,0.81,0.81,1.03,-0.02,"1,884",40,6,0,,0,0,0,46,0.63,0
2011,Bulgaria,BGR,Europe,0,0,0,0.02,7348328,0.09,0.02,0.04,8,12,11,74.16,0.49,0.27,0.15,9.6,9.45,0.88,0.11,Switzerland,CHE,Europe,0,0,0,0.02,7912398,0.63,0,0.03,5,6,14.6,82.7,0.49,0.26,0.08,10.2,10.12,1.17,0.15,Europe to Europe,0,0,0,1,0,1,0,0.93,0.14,0.02,0.02,3,2,0.75,0.9,0.99,1.04,1.88,0.94,0.93,0.75,-0.04,"1,336",17,30,0,,0,0,0,47,0.64,0
